"ï»¿web-scraper-order","web-scraper-start-url","Ulasan","label"
"1700618869-1619","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","pelayanannya super ramah. kami minta tolong apapun selalu dibantu. fasilitas lengkap dan cukup baik. untuk kamar, kurang suka dengan desain kamar mandinya yang terlalu besar. ac juga sering bunyi selain itu lampu juga sering kedip2 kayak mau mati gitu tp ya abis itu nyala lagi. tapi itu semua ga masalah kok buat kami. terimakasih pop hotel!ðŸ–¤","positif"
"1700618869-1620","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","POP!Hotel Gubeng, bagus, pelayanan sangat memuaskan TOP BGT! kami selalu dtg dan dtg kembali.  Thanks for surprise cake B'day for my husband ðŸ¤—â¤  Thanks to POP!Hotel, Dita n friend kalian semua sangat perhatikan setiap tamu ðŸ¤—ðŸ¤—","positif"
"1700618869-1621","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Untuk ke sekian kali nya saya mengunjungi Surabaya dan memilih untuk stay di POP Gubeng dengan pertimbangan lokasi yang dekat le Surabaya Utara (Ampel) dan Surabaya Selatan (Wonokromo) yang menjadi tujuan utama, Sisi lain yang menjadi pertimbangan adalah, Staff yang helpful dan ramah serta kebersihan yang terjaga dengan baik. For this time I didn't take a breakfast coz should go to another city early morning.  Thanks to pak Stylianos who always make the service at there always in excellent level.","positif"
"1700618869-1622","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Kamar rapih minimalis, bisa akomodasi untuk 3 orang dewasa karena terdapat sofa. Ada kolam renang dari Hotel Harris yang bisa dipakai free, staff juga cepat tanggap.. Yang kurang hanya breakfast nya, ga enak sama sekali, sangat hambar dan ga banyak variasi makanan","positif"
"1700618869-1623","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","proses check in yg harus antri panjang disaat saya ingin segera istirahat, menu sarapan yang disajikan bahkan lebih buruk daripada homestay kaki lima, kebersihan kamar dan kamar mandi yang kurang terjaga","negatif"
"1700618869-1624","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Pada saat check in kami di sambut baik oleh 2 FO yang 1 cowok dan yang 1 cewek yang jaga siang di tgl 9 Nov 2017. Pop Hotel di sini akan di mintai deposit kunci seharga IDR 30.000 dan nanti akan di kembalikan pada saat check out. Setelah proses check in selesai,kami mendapatkan kamar di lantai 12 padahal kami ingin sekali di lantai paling atas yaitu di lantai 17 but its ok gak masalah asalkan pool view. di dalam kamar itu settingannya untuk tidur 3 orang bisa dan bisa di tambahkan bantal 1. TV di Pop Hotel Gubeng ini termasuk besar daripada Pop Hotel yang lainnya. Di dalam kamar ada mineral water 3 dan bisa refill max 2 botol perhari, Kamar di pop ini juga kalau termasuk breakfast bisa untuk 3 orang. Jarang jarang hotel bisa breakfast untuk 3 orang. Ada 2 handuk,1 keset di dalam","positif"
"1700618869-1625","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Suka - harga ramah di kantong - jual snack di lobby, jadi kalau lapar praktis banget tinggal bayar di resepsionis - check in cepat - lokasinya strategis - kamarnya compact dan fungsional - transportasi daring bebas masuk sini - boleh berenang di hotel Harris  Kurang suka - room service cepat tutup, padahal menunya terjangkau semua - masih menerapkan sistem deposit (mungkin di Surabaya seperti ini semua)  Overall sy nginap di sini udah 2x dan cukup puas kog. Well done.","positif"
"1700618869-1626","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Horaaay.. ini kali ketiga cek in di Pop Gubeng. Secara lokasi sangat strategis dekat Stasiun Gubeng & Pusat2 keramaian. Kerennya bisa dapet akses ke Kolam renang nya Harris. Mantap kan? Staff sangat cekatan, Saat Ac kurang dingin, lgsung ada perbaikan. Begitu pula saat request Animal Towel. HK bernama Ardi (saya tau namanya, dari pin yg di kenakan di seragam) sangat sabar saat membuatkan Animal towel. Lucu handuk bisa jadi mirip boneka. Sayang breakfast nya asal2an. Saran ya.. Nasinya agak keras, & Soto ayam harusnya Mie, Ayam, Di pisah dari kuah. Kalo di campur gitu susah mau ngambilnya, Karena rate 330++ di hotel lainnya udah dpet bfast yang enak.","positif"
"1700618869-1627","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Saya melakukan perjalanan ke sby selama 2 hari dan menginap di pop hotel gubeng. Pelayanan ramah dan cepat. Kamarnya bersih dan fresh. Makananya jg lumayan enak. Nnti kalo ke sby lg nginapnya mau di pop hotel gubeng saja. Thank you","positif"
"1700618869-1628","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Tempat yang strategis. Mau kemana mana dekat. Pelayan yang diberikan sangat baik. Proses check-in yang mudah tanpa bla bla bla. Sarapan paginya enak. Internetnya ga perlu diragukan. Pop! Hotel Gubeng Surabaya bisa menjadi tempat istirahat buat kalian yang sedang liburan ke surabaya. Sagat direkomendasikan!!!","positif"
"1700618869-1629","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Lokasi di tempat strategi.. pas dapet harga promo, sering sering aja promo kaya kmrn hehe.. kamar bersih, kamar mandi lucu, proses check in-out mudah..overall sangat baik kecuali rasa makanan hambar..","positif"
"1700618869-1630","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Saya senang sekali tinggal di sini, lokasi yang strategis dan kamar yang bersih dengan penanganan yang baik. Hanya saja breakfast yang ditawarkan sangat sederhana. Hotel Pop ini berdekatan dengan Haris, kita diperbolehkan menggunakan fasilitas haris hanya saja dengan extra cost","positif"
"1700618869-1631","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Saya baru 6-7 kali menginap di Pop Gubeng. Beberapa melalui Traveloka dan sisanya langsung menghubungi CS.  Dengan harga yang cukup terjangkau dan lokasi strategis, cukup menarik menjadikan Pop Gubeng pilihan untuk menginap baik untuk keperluan bisnis maupun sekedar berlibur.  Hanya saja saya bebrapa kali kehabisan sarapan meski saya turun ke resto antara pk.07.00-.-8.00 yang seharusnya masih cukup pagi. Memang saat itu saya liha ada sejumlah rombongan dan ada beberapa kamar yang diisi melebihi kapasitas. Sehingga saya dan beberapa tamu lainnya harus menunggu untuk petugas mengisi stok makanan dan yang saya sayangkan, ternyata Pop Gubeng (atas pengakuan petugas) tidak memasak sendiri menu sarapan tsb. Sehingga membutuhkan waktu cukup lama untuk menunggu makanan tambahan dikirim.","positif"
"1700618869-1632","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Pelayanan memuaskan, lokasi  cukup strategis. Gratis sarapan dengan rasa masakan yang enak hanya kurang variasi. Internet cukup lancar untuk sekedar browsing. Kamar bersih, cukup luas. Parkir aman dan luas.","positif"
"1700618869-1633","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Hotel budget yang mana kustomer harus self service Yang asik 1. Interior fresh minimalis 2. Wifi kenceeeng 3. Ada air hangat 4. Keamanan ok krn cuma yg pny kartu aja yg bisa naik ke areal kamar 5. Boleh numpang renang di hotel Harris (sebelahan) 6. Milih kamar yg bed-nya king size dan ternyata ruangannya gak sempit 7. Deket ama Stasiun Gubeng 8. Murah dan ramah di kantong bangetttzzz 9. AC dingin dan siap mendenda perokok Rp500 ribu (optional)  Yang gak asik 1. Kamar tidak tersedia plastik sampah/plastik baju kotor. Jadi buat family, siapkan kantong dari rumah terutama kalo bawa anak yg msh pake diapers. 2. Room service gak ada. Suami sempat minta tolong dibawakan kunci kamar cadangan ke atas tapi ditolak resepsionis 3. Saat mau pesan makan malam di resto, ternyata minyak goreng","positif"
"1700618869-1634","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Tiba-tiba saya dihubungi oleh nomor orang yang tidak dikenal karena nomornya dishare oleh pihak Pop Hotel. Tidak menyenangkan dan tidak profesional sama sekali. Seharusnya pihak POP mengerti bahwa data HP ini confidential dan tidak boleh diberikan kepada pihak lain tanpa persetujuan saya.","negatif"
"1700618869-1635","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","AC sama sekali tdk dingin, apalagi kamar menghadap sinar matahari sore, padahal di set maximal 16C!!! Kamar mandi & wc nya aneh... Minta es batu nya tdk ada... ðŸ˜±. Tdk ada variasi sarapan, hanya nasi, sayur ala kadar nya & semangka.. + teh kopi susu. Roti nya habis, juga dibiarkan... Mau berangkat awal, minta dibungkuskan sarapan, dibilang ""TIDAK BISA"" krn sarapan ini gratis... harga nya itu cuman buat kamar doang... sarapan dikasih sebagai bonus saja..!!! Lobby juga panas, spt nya ac nya dihemat... Kamar, sesuai yg dibayar... 200 ribu an..","negatif"
"1700618869-1636","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","sangat rekomended untuk business trip dan liburan bersama keluarga, lokasi yang mudah dijangkau dan berada ditengah kota sangat memudahkan bagi kami. staff juga ramah dan internet speednya cepet. untuk makanan pagi mungkin bisa disediakan lebih variatif dan waktu breakfastnya diperpanjang.","positif"
"1700618869-1637","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Pelayanan hotel yang ramah, dan mendapatkan kamar sesuai yang kita mau,, kamar yang cukup luas dan cukup untuk bertiga,, pop hotel ini cocok sekali untuk kalian yang ingin menginap bersama keluarga dan cocok untuk backpacker yang ingin berwisata di surabaya, harga yang di tawarkan menurut saya tidak terlalu mahal untuk hotel bintang 3 ini,, hotel budget yang memuaskan ðŸ˜ðŸ˜","positif"
"1700618869-1638","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Intinya memuaskan, kamar sangat bersih, keamanan sangat terjaga, staff ramah, makanan enak, view kearah kota, akses ke mall sangat dekat, ruangan sangat nyaman, internet sangat kenceng, toiletries yang keren","positif"
"1700618869-1639","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Hotel yang nyaman Pelayanan yang ramah Harga yang terjangkau Akses lokasi terbaik Menu sarapan yang sesuai harapan Privasi yang terjamin Kebersihan kamar oke Lokasi parkir yang memudahkan Keamanan yang prioritas utama","positif"
"1700618869-1640","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Saya menginap 2 hari bersama keluarga di hotel ini. Harga yang bersahabat Dan pelayanan yg baik menjadi keunggulan hotel ini. Namun akan lebih baik lagi jika saat sarapan menu yg disediakan mencukupi untuk semua pengunjung...","positif"
"1700618869-1641","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","POP!hotel walaupun hotel budget tetapi tdk kalah dgn hotel bintang utk pelayanan yang cepat tanggap dan cekatan. Kebersihan kamar dan luar kamar masih bisa dibanggakan POP!hotel. Ujung tombak hotel itu pasti dilihat dr awal masuk tamu datang dan front office dr security dan resepsionis yang sangat ramah serta cepat memberi informasi ke tamu seperti kepada saat saya bertanya suatu tempat, dengan tersenyum jujur. Familly staff anda POP!hotel perlu dibanggakan.  Recomend untuk menginap di sini. Mudah2an semua POP!hotel begitu juga.","positif"
"1700618869-1642","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Pelayanan sangat ramah dan harga terjangkau.. so far so good..recommended.. wi fi  super .. laundry juga murah dan bagus... reception sangat ramah.. makanan juga lumayan.. ada fasilitas kolam renang... yang mau ke surabaya saya sarankan ke pop jika budget tidak banyak..","positif"
"1700618869-1643","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Perjalanan mudik jadi tambah nyaman, bisa transit dulu di Pop! Recharge energi semalem di kamar yg nyaman n besoknya dapet santapan sahur yg enak bgt. Ini kedua kalinya nginep di Pop! dan sama2 puas nginep di sini :D","positif"
"1700618869-1644","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Hotel budget di tengah kota yang pas , ada kolam renang dan komputer gratis serta wifi gratis dengan kecepatan internet yang memuaskan.  Cukup digunakan untuk keluarga, pelayanan juga cukup .  Resepsionis ramah, kamar sempat bocor AC nya namun bisa pindah kamar.  Untuk harga kurang setara dengan menu breakfast nya.","positif"
"1700618869-1645","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Untuk harga sdh pasti oke tapi untuk makanan masih kuramg memuskan dan makanannya tiap hari sama saja  Saya harap makanannya bisa ditingkatkan lagi untuk kamar sudah bagus bersih nyaman dan juga saya sering dapat kamar tingkat atas jadi pemandangan sangat bagus","positif"
"1700618869-1646","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Unik, colorfull hotel, pelayanan cukup ramah, untuk standard room perlu dilengkapi telephone,, jadi jika ada request dr tamu bisa langsung call. Interior kamar unik dan colorfull. Cukup recomended. Pas buat stay untuk holiday trip.","positif"
"1700618869-1647","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Sy check in tengah malam, nice hotel. Kamar ckp luas lah. Sy plg suka dengan bagian kmr mandinya yg unik. Jd kebayang punya di rmhðŸ˜Š. Bersih, sprei ngga ada bercak2 noda. Tv gede, di sediakan air minum free flow, lift cepat.  -... Ac kurang dingin. Krn sy sdh capek jd malas komplain. Morning bite makanan krg banyak mcam bahkan ga ada msn toaster. Mas2 nya susah bgt klo di panggil. Kita kudu teriak dan tdk ada wajah ceria.  Seebihnya cukup lah. Klo di tny mau bermalam lg atao tdk di hotel ini sy akan pilih ya.. Krn falling in love sm kamar mandi imutnyaðŸ˜‚ðŸ˜‚ðŸ˜‚","positif"
"1700618869-1648","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Membayangkan hotel budget adalah kamar yg sempit dan kotor, tp setelah sampai di pop gubeng kenyataan yg dihadapi adalah kamar yg menurut saya cukup luas untuk berdua sekalipun, wifi jg cukup bagus dan lokasi yg ditengah kota memudahkan untuk pergi ke mana saja di kota surabaya, harga yg cukup murah, sarapan dan juga kebersihan kamar yg cukup baik rekomended lah untuk hotel budget dengan lokasi di tengah kota surabaya","positif"
"1700618869-1649","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Hotel dengan harga bersahabat, pelayanannya yang sangat cepat, dengan kenyaman yg superðŸ–’ðŸ–’ hanya kurang alat mandi yg kurang, tapi secara keseluruhan hotel ini sangat direkomendasikan buat para traveler ðŸ˜‰ðŸ˜‰ðŸ˜‰","positif"
"1700618869-1650","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","Hotel dengan harga murah tapi fasilitas lengkap .. hanya saja ac kamar bocor dan tidak disedikana sandal hotel, pasta gigi dan sikat .. toileters harus membeli di lobby seharga 10rb , begitupun dengan sandal yang harus membeli 10rb di lobby hotel .. untuk sarapan rasa lumayan, pilihan makanan juga lumayan banyak .. resepsionist juga sangat ramah , proses chek in dan chek out juga cepat .. recomended untuk liburan akhir pekan karena ada fasilitas renang nya juga ..","positif"
"1700618869-1651","https://www.tripadvisor.co.id/Hotel_Review-g297715-d7729221-Reviews-POP_Hotel_Gubeng_Surabaya-Surabaya_East_Java_Java.html","kami adalah keluarga kecil dengan 1 orang anak usia 2.5th. menginap 1 malam di 30 april - 1 mei 2017.   kamar yang kami tempati di 1750. ruangan cukup luas, bersih dan nayaman. ada sofa panjang yang bisa utk ditiduri orang dewasa. (makanya kami bingung ketika membeli voucher hotel tertulis bisa untuk 3 orang - breakfast jg disediakan utk 3org.. wow!) hal unik lainnya adalah adanya guling!   kamar mandi cukup unik. bentuk seperti kapsul.cukup sempit. tp cukuplah untuk sekadar mandi dan buang air.  breakfast menunya cukup variatif. walaupun tdk terlalu banyak ragamnya. tapi dr segi rasa oke!  menginap di pop gubeng tyt jg dapat merasakan fasilitas hotel haris. yaitu kolam renang dan kids club! yippie .. dengan harga terjangkau kita tetap bisa merasakan fasilitas berenang dan kids","positif"
